disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,var.FT,var.SA,var.SB,var.SC,var.SD,var.SE,var.SF,var.SG,var.SH,var.SJ,var.SK,var.SL,var.SM,var.SN,var.SO,var.H,var.P,var.R,var.1,var.2,var.3,var.4,var.5,response
1140,SA,55,1,R,1,4250,17,1,0,0,0,1,2294,0,45.9453125,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,SA,19,1,P,1,100,19,1,35,1,0,2,32,0.076007004,52.6875,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,19,1,P,1,950,8,2,160,9,1,2,0,0.144198851,31.9296875,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,SO,23,1,R,1,2100,1,1,1,0,2,8,0,0,36.984375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,SO,26,1,R,1,350,18,3,0,25,4,11,62,0.273909544,44.203125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,SA,18,1,P,1,100,5,1,0,8,0,1,124,0.224571471,84.953125,1,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1200,SO,28,1,R,1,450,16,2,0,0,2,15,777,0.135291752,32.328125,1,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,SD,26,0,R,1,950,44,1,0,23,1,35,464,0.604734967,52.25,1,1,0,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,SF,19,1,P,1,350,36,1,1,8,0,16,0,0,81.984375,1,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SA,18,1,P,1,1200,4,1,74,18,0,13,0,0.34090722,68.203125,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
500,SN,20,1,R,1,1000,30,1,0,2,0,10,991,0.21737318,24.0703125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,SO,21,1,R,1,200,26,1,1,0,0,6,0,0.084003459,58,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
200,SO,19,1,P,1,50,17,1,0,1,0,84,31,0,65.4375,1,1,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,SA,22,1,P,1,300,8,1,20,11,5,13,93,0.114755611,71.21875,2,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SB,18,1,P,1,250,17,1,0,4,1,8,32,0.373013614,63.5,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SA,25,1,R,1,500,7,1,0,0,2,13,465,0.043887556,58.453125,2,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,SO,17,1,P,1,200,10,1,36,6,0,4,0,0,65.546875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SM,18,1,P,1,50,20,1,0,4,0,3,0,0,38.71875,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,SD,18,1,P,2,750,3,1,1820,0,0,3,0,0,40.6796875,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
860,SA,20,1,P,1,450,28,1,0,16,4,2,993,0,75.65625,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,18,1,P,1,500,4,1,0,0,0,28,0,0.161197747,79.828125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
100,SB,19,1,P,1,100,13,2,0,15,2,14,185,0.212529144,54.09375,1,2,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SC,19,1,P,1,100,32,1,0,8,1,1,0,0.1505186,53.015625,1,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SA,34,1,R,1,4450,2,3,0,7,4,12,1487,0.559155623,54.6875,1,3,193,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,SO,18,1,P,1,350,7,1,0,20,0,14,498,0,84.296875,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SD,19,1,P,1,350,1,1,0,9,0,6,0,0.167892397,41.6015625,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1000,SO,20,1,R,1,350,14,1,1,5,2,13,0,0,22.47265625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,SB,30,0,P,2,3050,15,1,0,3,8,17,0,0,27.68359375,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SB,21,1,R,1,500,3,1,0,3,0,6,496,0,55.5390625,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SE,19,1,P,1,150,1,2,0,17,1,64,0,0.244925876,84.203125,1,0,0,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SC,19,1,P,1,2100,23,1,0,11,2,55,0,0.028224677,81.671875,1,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,SO,18,1,P,1,600,2,2,0,20,0,40,0,0.069541237,61.1171875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SA,18,1,P,1,50,4,1,25,13,0,41,0,0.166452834,69.328125,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SE,19,1,P,1,100,13,1,0,2,0,37,31,0.303175537,61.203125,1,1,196,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SH,18,1,P,1,100,3,1,31,16,1,23,29,0,63.828125,1,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,SO,18,1,P,1,200,9,1,0,9,0,20,0,0,84.609375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SK,19,1,P,1,650,16,1,0,7,0,19,1,0.946156316,78.875,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,20,1,P,1,500,13,1,90,1,1,18,526,0.140072255,39.9921875,1,0,329,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SO,21,4,P,1,950,21,1,1,22,4,18,0,0.3155328,31.48046875,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SC,20,1,P,1,100,73,2,0,0,3,15,0,0.074730755,78.171875,1,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,18,1,P,1,100,7,1,60,1,1,15,279,0.070383055,72.65625,1,1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,SM,18,1,P,1,200,5,1,29,18,1,13,31,0.435458846,63.546875,1,1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,SA,19,1,P,1,50,3,1,0,0,0,15,61,0.121996051,71.546875,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,18,1,P,1,500,66,1,54,0,0,11,31,0,84.625,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SH,34,1,P,1,2200,1,1,0,6,5,8,1983,0.104414281,56.359375,2,1,451,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,SO,18,1,P,1,1200,2,1,32,5,0,9,218,0,28.03515625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SO,20,1,P,2,1600,18,1,1,21,3,7,1,0.089603582,54.109375,1,1,786,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SA,18,1,P,3,350,7,1,81,9,2,5,434,0.319755579,45.2265625,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SB,20,1,P,1,200,13,2,0,1,0,6,0,0.272609222,60.6328125,1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
200,SA,20,1,P,1,100,6,1,0,0,2,1,0,0,60.3671875,1,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SN,19,2,P,1,950,10,1,29,1,1,5,0,0.042205851,59.0078125,2,1,888,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,SH,21,1,P,1,200,6,1,0,12,2,5,1675,0.378606696,43.203125,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,18,2,P,1,50,9,1,0,10,0,4,310,0,41.2265625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,SF,18,1,P,1,100,63,1,1,2,0,3,0,0.094895338,34.9765625,1,1,0,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SH,18,1,P,1,250,9,1,0,4,0,4,247,0.169850607,59.3203125,1,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SL,22,0,P,1,50,29,1,1820,1,3,3,31,0,78.421875,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,18,1,P,1,50,7,1,30,6,0,23,0,0,88.875,1,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,SD,23,1,P,1,400,13,2,0,9,5,19,92,0,19.4609375,1,1,0,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,SB,18,1,P,1,100,38,1,0,2,0,54,0,0.759827919,37.3046875,1,1,20,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SC,18,1,P,1,750,3,1,0,14,0,4,0,0.010994499,76.1875,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SA,23,1,P,1,100,24,1,25,21,2,8,31,0.097098358,34.4140625,1,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,SO,19,1,P,1,100,12,1,35,3,0,7,0,0,63.1796875,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,SN,26,1,R,1,3900,3,1,0,2,4,3,931,0.092505698,65.25,1,1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,SE,19,1,P,1,50,26,2,0,7,2,26,0,0.101678432,84.359375,1,0,0,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SO,39,1,R,1,150,2,1,0,10,0,38,619,0.160543836,42.15625,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,SD,20,1,R,1,250,6,1,0,4,0,7,0,0.073578705,33.53125,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SA,18,1,P,1,50,25,1,0,2,0,23,0,0.09943986,4.047851563,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SC,27,1,R,2,100,18,1,0,15,4,8,1,0.384009004,30.703125,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
200,SO,20,1,P,1,350,24,1,0,9,0,17,0,0,77.15625,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,SH,22,2,R,1,350,15,1,1,0,0,2,621,0.055464891,37.125,1,0,0,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SA,18,1,P,1,250,41,1,0,25,0,63,0,0,63.359375,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SB,18,1,P,1,950,10,1,36,13,0,48,186,0,93.3125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,20,1,P,1,150,15,4,0,21,2,44,0,0.12384374,82.453125,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SB,19,1,P,3,150,29,1,0,15,2,39,155,0.243206706,56.5625,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,18,1,P,1,150,4,1,0,22,0,30,0,0.00706514,34.90625,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,SC,18,1,P,1,150,40,1,0,18,0,28,0,0.323127778,77.828125,1,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SM,18,1,P,1,250,7,1,0,12,0,27,0,0,67.328125,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,SB,24,1,P,1,2250,7,3,27,3,3,25,1986,0,74.359375,1,1,249,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SA,18,1,P,1,50,2,1,0,7,0,19,0,0.467553293,49.5859375,3,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,19,1,P,1,150,22,1,0,15,0,18,217,0,81.78125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SF,18,1,P,1,250,7,1,39,23,0,18,0,0.118156209,37.1484375,1,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SH,18,1,P,1,100,2,1,0,14,0,18,0,0.037774959,49.046875,1,0,0,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SA,18,1,P,1,1500,1,2,0,8,8,18,33,0.116642008,66.265625,1,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SO,18,1,P,1,100,5,1,105,6,0,17,124,0.251169439,91.8125,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SB,19,1,P,1,50,6,1,0,17,2,15,31,0,63.28125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SD,19,0,P,1,500,13,2,160,11,0,15,154,0.044761426,68.9375,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
260,SO,21,4,P,1,950,2,3,121,2,3,16,0,0.135375941,74.828125,1,3,2761,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SD,21,1,P,1,500,18,1,0,1,2,15,652,0.457247076,53.9296875,2,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SM,18,1,P,1,100,3,1,1,11,0,15,0,0,78.515625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0,SO,19,1,P,2,100,19,2,36,17,0,14,0,0,75.171875,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SO,19,1,P,1,100,21,1,90,6,0,15,0,0,89.703125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SN,23,1,P,1,800,2,1,0,4,5,13,0,0,44.03125,1,1,182,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0,SO,19,1,P,1,150,5,1,0,10,0,15,0,0,89.59375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SB,18,1,P,1,100,41,1,69,14,0,16,0,0,82.3125,1,1,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SH,18,0,P,1,950,8,1,0,14,0,12,0,0,82.515625,1,0,0,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SF,18,0,P,2,250,1,1,0,17,0,17,0,0,67.390625,1,1,0,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SC,19,1,P,1,100,6,1,0,19,1,12,0,0.101963612,55.4765625,2,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SM,18,1,P,1,50,26,1,0,19,0,8,0,0,64.34375,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,SO,19,1,P,1,150,6,1,0,10,0,9,0,0.167693779,63,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SF,18,1,P,1,500,17,1,0,6,0,20,249,0,90,1,0,158,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SF,18,1,P,1,50,2,1,0,3,0,10,94,0,83.234375,1,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SC,18,1,P,1,1750,1,1,0,20,0,9,30,0.076227435,83.078125,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SN,19,1,P,1,950,25,3,40,0,1,9,992,0.187494706,20.0703125,1,3,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0,SM,18,1,P,1,50,2,1,36,0,1,8,185,0,81.84375,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,SO,18,1,P,1,500,3,1,255,13,1,8,0,0.299450251,39.4609375,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SK,18,0,P,1,1000,2,1,0,14,0,8,124,0,88.15625,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SD,18,1,P,1,100,18,2,0,2,0,7,1117,0,65.9375,1,2,0,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SD,19,1,P,1,50,38,1,0,5,1,6,0,0.007536929,53.6015625,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SH,18,1,P,1,250,19,1,0,10,0,5,1,0,68.9375,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,16,1,P,1,400,5,1,0,15,0,5,249,0,73.21875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SL,18,1,P,2,150,2,1,0,16,0,6,0,0.265486067,66.109375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,SC,18,1,P,1,250,4,1,0,5,0,5,156,0,50.8203125,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SC,19,1,P,1,750,18,2,0,20,1,63,0,0.151712628,83.96875,2,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SB,19,1,P,1,3300,33,1,0,27,1,44,247,0.301602581,76.34375,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SD,18,0,P,1,250,10,1,0,13,0,41,342,0.244001224,55.5625,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SB,20,1,P,1,500,6,5,20,20,1,45,0,0,57.7421875,1,3,66,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,34,1,H,1,5250,26,3,0,25,11,25,3566,0.01211007,38.875,1,2,539,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0,SA,19,1,P,1,200,28,1,36,19,0,25,0,0.008155717,60.890625,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SO,19,1,P,1,50,13,1,86,15,1,22,0,0.087734318,42.59375,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SM,19,1,P,1,250,74,1,0,0,0,23,0,0,13.05078125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1,SO,21,1,P,1,950,17,1,69,17,3,22,122,0,87.84375,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,SM,19,1,P,1,50,27,1,0,12,1,21,0,0,84.328125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,SA,19,0,P,1,50,25,1,0,18,3,19,0,0.004606883,71.5625,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SC,20,1,P,1,50,11,2,26,16,1,19,0,0.08144061,61.7578125,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SC,18,0,P,1,950,3,1,0,21,0,19,94,0.119196091,55.796875,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,19,1,P,1,250,3,1,0,11,2,19,0,0,75.828125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SH,19,1,P,1,200,7,2,26,6,1,17,154,0,58.9765625,1,2,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
400,SO,18,1,P,1,100,31,1,0,12,0,18,125,0,37.3203125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SA,20,1,P,1,200,4,1,39,8,3,18,124,0,53.3125,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,20,1,P,1,100,36,1,21,18,1,17,0,0,77.71875,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SD,19,1,P,1,1650,33,1,0,9,2,16,0,0,65.84375,2,1,0,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SA,18,1,P,1,100,21,1,26,9,0,14,1,0,82.53125,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SO,20,1,P,1,250,9,1,44,11,2,14,33,0.141066134,65.875,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SF,19,1,P,1,500,8,1,0,18,1,16,0,0,73.671875,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,20,1,P,1,300,16,2,50,8,3,15,528,0,67.34375,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
60,SA,18,1,P,1,400,63,1,0,4,0,14,1,0.100889839,88.09375,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SF,18,0,P,1,250,6,1,0,23,0,12,0,0,66.71875,2,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SA,19,1,P,1,50,14,1,0,19,0,11,341,0.297204643,65.453125,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SC,18,1,P,1,250,5,3,1,5,0,11,61,0.055234688,99,1,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SK,18,1,P,1,200,43,2,0,5,0,10,0,0,43.8203125,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SM,17,1,P,1,350,16,1,0,3,0,9,0,0,71.765625,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
